Gene stable ID	Gene name	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene type	logFC	logCPM	LR	PValue	FDR
ENSGALG00000031663	SEC11C	SEC11 homolog C, signal peptidase complex subunit [Source:NCBI gene;Acc:426850]	Z	899117	904371	1	protein_coding	0.382155203641475	4.9814893808663	14.1504636040282	0.000168755514459081	0.000838945028017712
ENSGALG00000031666	CCDC91	coiled-coil domain containing 91 [Source:NCBI gene;Acc:419045]	1	72867675	73073035	1	protein_coding	-0.141414379588141	4.41866471685097	1.33077814598604	0.24866683199071	0.370151668351133
ENSGALG00000031679	POLE4	DNA polymerase epsilon 4, accessory subunit [Source:NCBI gene;Acc:107055326]	28	1000601	1001975	-1	protein_coding	0.129914729772313	5.02029553989462	1.70268559247499	0.19193713438728	0.308844554773235
ENSGALG00000031681	M6PR	mannose-6-phosphate receptor, cation dependent [Source:NCBI gene;Acc:396044]	1	75883096	75891432	-1	protein_coding	0.0217827013304465	4.20421236655076	0.0270620793416387	0.869333169960805	0.915100758408212
ENSGALG00000031684	RCC2	regulator of chromosome condensation 2 [Source:NCBI gene;Acc:419361]	21	159830	167820	1	protein_coding	-0.112561736175685	2.15359488876285	0.159508704975991	0.689609243374808	0.774120527023532
ENSGALG00000031689		gamma-aminobutyric acid receptor subunit pi-like [Source:NCBI gene;Acc:428967]	6	22900942	22919904	-1	protein_coding	2.26691701331099	-0.571303598070563	2.58096364730622	0.108155800309313	0.19449197013593
ENSGALG00000031699	NEDD1	neural precursor cell expressed, developmentally down-regulated 1 [Source:NCBI gene;Acc:417922]	1	46042534	46066135	1	protein_coding	-0.425992174811659	4.74468886461787	15.1383015690948	9.99154834184361e-05	0.000524364511587061
ENSGALG00000031700	TRPS1	transcriptional repressor GATA binding 1 [Source:NCBI gene;Acc:420289]	2	134839746	135006696	-1	protein_coding	0.879418609390915	1.46821169300962	5.21236755315869	0.0224267751270032	0.056857125536401
ENSGALG00000031707	DHH	desert hedgehog [Source:NCBI gene;Acc:107055407]	33	7138224	7142774	1	protein_coding	1.53926758528916	-0.653764515378748	1.2904927559875	0.255957161870693	0.373154418853381
ENSGALG00000031718	CSNK2A2	casein kinase 2 alpha 2 [Source:NCBI gene;Acc:415626]	11	406967	427224	1	protein_coding	0.184170457169693	3.48757461732645	1.15126149030659	0.283285231175604	0.402453966825652
ENSGALG00000031720	LGI1	leucine rich glioma inactivated 1 [Source:NCBI gene;Acc:423802]	6	21259882	21291555	-1	protein_coding	1.14129427355042	1.48757358853071	8.61671483507409	0.00333092054433822	0.0113315325942974
ENSGALG00000031723	BANF1	barrier to autointegration factor 1 [Source:NCBI gene;Acc:777489]	33	6643744	6644738	-1	protein_coding	0.0530184123522277	2.74258775286279	0.0553914257058796	0.813934117267907	0.875582411193207
ENSGALG00000031726	MAPRE3	microtubule associated protein RP/EB family member 3 [Source:NCBI gene;Acc:100857732]	3	104543182	104547654	-1	protein_coding	0.241591691007608	3.67237526454788	2.25771111750212	0.132950435534361	0.229857558242065
ENSGALG00000031729	MOB3A	MOB kinase activator 3A [Source:NCBI gene;Acc:100857182]	28	2214360	2217990	1	protein_coding	0.287098571203956	6.40452335360257	21.4065498007659	3.71499922028116e-06	2.56995233853353e-05
ENSGALG00000031734	AQP11	aquaporin 11 [Source:NCBI gene;Acc:426725]	1	194448531	194462713	-1	protein_coding	-0.179782898112801	1.70172074445489	0.283136080400486	0.59465304722205	0.700303690908534
ENSGALG00000031741	PTK2	protein tyrosine kinase 2 [Source:NCBI gene;Acc:396416]	2	145702024	145887400	-1	protein_coding	0.303995028895331	1.18950587307127	0.514081523950339	0.473377313521722	0.592100603612428
ENSGALG00000031751	SCRN3	secernin 3 [Source:NCBI gene;Acc:426472]	7	16906084	16914700	-1	protein_coding	-0.141306319605523	3.92412497250299	0.935333946917263	0.333480727128763	0.456309109546764
ENSGALG00000031754	KCNG2	potassium voltage-gated channel modifier subfamily G member 2 [Source:NCBI gene;Acc:395902]	2	56269867	56341290	-1	protein_coding	-0.423395941680086	3.63819357820931	6.81804231200412	0.00902414373383113	0.0267834626911563
ENSGALG00000031758	SUGCT	succinyl-CoA:glutarate-CoA transferase [Source:NCBI gene;Acc:420768]	2	49975310	50303418	1	protein_coding	0.345963274570595	1.59861620802525	0.946237699539128	0.330678810994121	0.452871795121801
ENSGALG00000031762	TMEM98	transmembrane protein 98 [Source:NCBI gene;Acc:101747287]	27	3982049	3984914	-1	protein_coding	0.972723025421865	-0.0407897932938061	1.27681109571637	0.258492801108729	0.37570053266177
ENSGALG00000031763	EDARADD	EDAR associated death domain [Source:NCBI gene;Acc:497625]	3	37838822	37857318	-1	protein_coding	-0.549975127092438	3.70591007069793	12.0247082567673	0.000524999155099747	0.00229218193985067
ENSGALG00000031766	PPP1R7	protein phosphatase 1 regulatory subunit 7 [Source:NCBI gene;Acc:424844]	9	5097570	5113440	1	protein_coding	0.0894212476814485	6.46816289062743	2.18718541667831	0.139163409816753	0.238189391731741
ENSGALG00000031768	SPO11	SPO11, initiator of meiotic double stranded breaks [Source:NCBI gene;Acc:768915]	20	11647186	11658920	-1	protein_coding	4.02252214806699	-0.156271176422777	10.3233273177966	0.00131359256205378	0.00505160402643537
ENSGALG00000031776	NFASC	neurofascin [Source:NCBI gene;Acc:419824]	26	1900570	1977064	1	protein_coding	-1.19011759488988	2.21300793376694	17.6298282246924	2.683463365437e-05	0.000158729252719224
ENSGALG00000031786	BLVRA	biliverdin reductase A [Source:NCBI gene;Acc:420776]	2	51589935	51620997	1	protein_coding	0.128743152375796	4.41862232553336	1.09649579199511	0.295036419647032	0.416040913058224
ENSGALG00000031789		germ cell-less, spermatogenesis associated 1 [Source:NCBI gene;Acc:426327]	22	4038737	4050132	1	protein_coding	-0.0201206674653878	4.72026082967654	0.0332559673620003	0.855298498340343	0.90415616434838
ENSGALG00000031796	SP3	Sp3 transcription factor [Source:NCBI gene;Acc:395302]	7	17080551	17110805	1	protein_coding	-0.187744220246978	5.33163109759233	4.44178571958839	0.0350695479534183	0.0801579197422227
ENSGALG00000031797	JAGN1	tubulin tyrosine ligase like 8 [Source:NCBI gene;Acc:416052]	12	11888869	11890055	1	protein_coding	0.552501669583473	7.34457436414489	146.200881934632	1.17334453859674e-33	5.23790580352349e-32
ENSGALG00000031812	TDRKH	tudor and KH domain containing [Source:NCBI gene;Acc:425667]	25	448788	451712	-1	protein_coding	1.53926695964435	-0.653764843486269	1.29049234490911	0.255957237594087	0.373154418853381
ENSGALG00000031813	CASC3	cancer susceptibility candidate 3 [Source:NCBI gene;Acc:426135]	27	7181846	7191800	1	protein_coding	-0.419106759752442	5.24758379818143	20.813953445404	5.06128711217393e-06	3.42969622960634e-05
ENSGALG00000031821	C15H12orf49	chromosome 15 C12orf49 homolog [Source:NCBI gene;Acc:417026]	15	11722028	11727568	1	protein_coding	0.0933135926762182	6.22234467516982	2.01521985315773	0.155728711260664	0.26162901921012
ENSGALG00000031826	MYOT	myotilin [Source:NCBI gene;Acc:416299]	13	15119631	15132751	-1	protein_coding	0.111219038324669	0.0136595942820068	0.0193405457571378	0.889394604639648	0.92766064305021
ENSGALG00000031832	IKBKB	inhibitor of nuclear factor kappa B kinase subunit beta [Source:NCBI gene;Acc:426792]	22	3034645	3047948	1	protein_coding	0.732651488280924	3.07890707871302	12.9655832553742	0.00031726960439293	0.00146598126879826
ENSGALG00000031835	TMEM68	transmembrane protein 68 [Source:NCBI gene;Acc:421124]	2	111010166	111029857	-1	protein_coding	-0.112380513301032	3.95227314658993	0.603482187762459	0.437252489588491	0.557954786912766
ENSGALG00000031841	SLX4	SLX4 structure-specific endonuclease subunit homolog [Source:NCBI gene;Acc:416665]	14	12836114	12860420	-1	protein_coding	-0.376447761842337	3.53493190168868	5.00856271806286	0.0252222393709484	0.0623543471971209
ENSGALG00000031843	ARHGAP18	Rho GTPase activating protein 18 [Source:NCBI gene;Acc:421706]	3	58109966	58167330	1	protein_coding	-0.516241334551053	3.377754149192	8.36816539290287	0.00381850913965068	0.0127754770450779
ENSGALG00000031851	TENT4B	poly(A) RNA polymerase D5, non-canonical [Source:NCBI gene;Acc:415733]	11	6592615	6627442	-1	protein_coding	0.191899575243451	2.05318457089797	0.424798790171323	0.514552201951076	0.627176800706444
ENSGALG00000031860		alcohol dehydrogenase, iron containing 1 [Source:NCBI gene;Acc:426446]	2	115083826	115099513	1	protein_coding	1.4568044498311	0.116749174308847	3.31995837992387	0.0684435617335438	0.137108050487182
ENSGALG00000031862	BCL11B	B-cell CLL/lymphoma 11B [Source:NCBI gene;Acc:423444]	5	47979726	48071473	-1	protein_coding	2.11575918587429	1.25874883950675	20.2508392753071	6.79236584812755e-06	4.49958239133683e-05
ENSGALG00000031866		protein NDNF-like [Source:NCBI gene;Acc:423605]	6	1616246	1623255	-1	protein_coding	1.53926695964435	-0.653764843486269	1.29049234490911	0.255957237594087	0.373154418853381
ENSGALG00000031872	AGMAT	agmatinase [Source:NCBI gene;Acc:373942]	21	4912755	4915107	1	protein_coding	-0.914113639365227	1.50671741132524	6.03013058921328	0.0140636927347515	0.0389619909819471
ENSGALG00000031874	HIST1H101	Gallus gallus histone cluster 1, H1.01 (similar to human histone cluster 1, class H1 genes) (HIST1H101), mRNA. [Source:RefSeq mRNA;Acc:NM_001040642]	1	48151569	48152313	1	protein_coding	-0.982336108919345	0.428704717037952	2.46482998642703	0.116420298765118	0.205470371588537
ENSGALG00000031890	YBX3	Y-box binding protein 3 [Source:NCBI gene;Acc:396371]	1	79075430	79099949	1	protein_coding	-0.185161346811127	9.34046349777921	59.3910002044966	1.29258872888811e-14	2.20203160869927e-13
ENSGALG00000031893	RALA	RAS like proto-oncogene A [Source:NCBI gene;Acc:420765]	2	49840373	49868304	1	protein_coding	0.346485601408565	6.96365108281759	45.3014392742517	1.68924944378848e-11	2.223263678305e-10
ENSGALG00000031894	PLA2G2A	phospholipase A2 group IIA [Source:NCBI gene;Acc:426748]	21	4850781	4851888	-1	protein_coding	0.402163338075942	-0.040788245812056	0.23038207224118	0.631240672311586	0.727668039249445
ENSGALG00000031895	SDK2	sidekick cell adhesion molecule 2 [Source:NCBI gene;Acc:395215]	18	9012993	9054883	-1	protein_coding	-0.488791281364121	0.843739851798647	0.97084303937394	0.32447001729187	0.44549011794694
ENSGALG00000031896	GSE1	Gse1 coiled-coil protein [Source:NCBI gene;Acc:426226]	11	17637205	17650300	-1	protein_coding	0.501499916814392	3.66386862724685	9.50410554090174	0.00205012670752636	0.00749907551846684
ENSGALG00000031917	ANKIB1	ankyrin repeat and IBR domain containing 1 [Source:NCBI gene;Acc:420550]	2	22533864	22614984	1	protein_coding	0.640318836730427	1.70170292381433	3.44940162692807	0.063274673109532	0.128726767075698
ENSGALG00000031918	RAD51D	RAD51 paralog D [Source:NCBI gene;Acc:417528]	19	4622127	4626219	1	protein_coding	0.033646832797449	4.58519702182298	0.0844789390635916	0.771317020048657	0.841821599468333
ENSGALG00000031922	TRMU	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase [Source:NCBI gene;Acc:425909]	1	15848575	15860199	1	protein_coding	0.288471632531478	3.85492900667229	3.66041517812864	0.0557197467055373	0.116387866638362
ENSGALG00000031928	SPTLC2	serine palmitoyltransferase long chain base subunit 2 [Source:NCBI gene;Acc:423379]	5	39473855	39531939	-1	protein_coding	0.00270548193594596	3.81335992893599	0.000316168577811471	0.98581345860032	0.990159040932289
ENSGALG00000031929		potassium calcium-activated channel subfamily M regulatory beta subunit 2 [Source:NCBI gene;Acc:770907]	9	17771710	17887810	-1	protein_coding	0.399842462696465	0.986689708543422	0.733780727125223	0.391660445970943	0.514237029143785
ENSGALG00000031932	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:NCBI gene;Acc:418550]	1	111540937	111555286	1	protein_coding	0.177399293542009	3.51614665232117	1.09081369212377	0.296290991322356	0.417545164788076
ENSGALG00000031934	TES	testin LIM domain protein [Source:NCBI gene;Acc:395332]	1	25316566	25342793	-1	protein_coding	-1.13345646618738	2.63386178923462	22.2211495393449	2.42982458325303e-06	1.74376584429386e-05
ENSGALG00000031940	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2 [Source:NCBI gene;Acc:425059]	33	5538238	5540261	1	protein_coding	-0.033233024651068	5.43994053931156	0.149805461267289	0.69872133581693	0.781621688639641
ENSGALG00000031947	FBXL7	F-box and leucine rich repeat protein 7 [Source:NCBI gene;Acc:428492]	2	75831410	75998658	-1	protein_coding	-1.19630110539437	0.258778662029041	2.93313618294415	0.0867787674476667	0.16474607747803
ENSGALG00000031960	LEF1	lymphoid enhancer binding factor 1 [Source:NCBI gene;Acc:395865]	4	37872665	37926777	1	protein_coding	0.470908027448766	2.6933768406539	4.11823955794084	0.0424232022741089	0.0942862351700729
ENSGALG00000031971	CNTNAP2	contactin associated protein-like 2 [Source:NCBI gene;Acc:768456]	2	53559937	54180710	1	protein_coding	-0.750551426657008	0.346240661539071	1.33223582312762	0.248407851733913	0.369839111218744
ENSGALG00000031973	ANKRD52	ankyrin repeat domain 52 [Source:NCBI gene;Acc:426469]	33	6965630	6981019	1	protein_coding	-0.0659509232261304	3.89540523350146	0.199451842046543	0.655163667574849	0.746818875959962
ENSGALG00000031975	UBE2H	ubiquitin conjugating enzyme E2 H [Source:NCBI gene;Acc:416678]	1	1491840	1533752	-1	protein_coding	-0.0979672367650876	7.06542502516271	3.93920623946156	0.0471730310492056	0.103330951449061
ENSGALG00000031977	CACNG2	calcium voltage-gated channel auxiliary subunit gamma 2 [Source:NCBI gene;Acc:427909]	1	51652325	51698867	1	protein_coding	1.53926685187184	-0.653764900005299	1.29049227409274	0.255957250638938	0.373154418853381
ENSGALG00000031982	SDF2L1	stromal cell derived factor 2 like 1 [Source:NCBI gene;Acc:416770]	15	678727	684344	1	protein_coding	-0.0454218612872797	5.27559533860801	0.249782373137989	0.617228356899605	0.717696316536036
ENSGALG00000031983	MPHOSPH6	M-phase phosphoprotein 6 [Source:NCBI gene;Acc:415811]	11	15799465	15809344	-1	protein_coding	0.230904055290354	6.12051025623003	11.4452168406934	0.000716782681559828	0.00300592491879595
ENSGALG00000031987	MYO5A	myosin VA [Source:NCBI gene;Acc:396237]	10	9192218	9282305	1	protein_coding	-0.701666722795545	1.79794757436745	4.59509701727149	0.0320635281285665	0.0762705334399464
ENSGALG00000031997	SFRP4	secreted frizzled related protein 4 [Source:NCBI gene;Acc:420732]	2	46095977	46105425	1	protein_coding	-1.00196208477461	0.544182419463683	2.90661818447397	0.0882166775008291	0.166953763942995
ENSGALG00000032002	RPL34	ribosomal protein L34 [Source:NCBI gene;Acc:422526]	4	37708385	37711694	-1	protein_coding	-0.10526433923971	12.2297813267508	322.133752812887	4.96739196209151e-72	5.6592047801453e-70
ENSGALG00000032004	CSRNP2	cysteine and serine rich nuclear protein 2 [Source:NCBI gene;Acc:100859835]	33	4972497	4977693	-1	protein_coding	0.728393612436456	-0.281796520873397	0.497620474146201	0.480547535247848	0.597788344828368
ENSGALG00000032022	CDH10	cadherin 10 [Source:NCBI gene;Acc:408049]	2	72101114	72196923	1	protein_coding	0.612052710212543	1.38804591597868	2.42518648315338	0.1193990321297	0.209980256376029
ENSGALG00000032028	SERTM1	serine rich and transmembrane domain containing 1 [Source:NCBI gene;Acc:418900]	1	173838414	173854684	-1	protein_coding	-0.524870437148895	4.74872931072602	22.9687030860506	1.64660358056993e-06	1.2086512322613e-05
ENSGALG00000032029	SRF	serum response factor [Source:NCBI gene;Acc:396103]	3	4420800	4429440	1	protein_coding	-0.933822989399762	6.06660297125237	176.388293804652	2.97882955470714e-40	1.56632013653038e-38
ENSGALG00000032031	MMP16	matrix metallopeptidase 16 [Source:NCBI gene;Acc:396116]	2	123570466	123745959	-1	protein_coding	-0.234693542597997	4.49482505553668	3.86761528453791	0.0492264182356571	0.105154167235036
ENSGALG00000032036		CTS telomere maintenance complex component 1 [Source:NCBI gene;Acc:418324]	1	80165233	80181262	-1	protein_coding	-3.38884556156887	0.212981343892671	14.7569527407008	0.000122295730116302	0.000625900972839626
ENSGALG00000032051	CYB561A3	cytochrome b561 family member A3 [Source:NCBI gene;Acc:423025]	5	330501	333446	-1	protein_coding	0.0347742517596328	4.57618329298743	0.0896605276627978	0.764609168736476	0.836699420168445
ENSGALG00000032053	SPSB4	splA/ryanodine receptor domain and SOCS box containing 2 [Source:NCBI gene;Acc:429129]	9	6731256	6799209	-1	protein_coding	-0.0259337617326168	2.11675310561522	0.00821536657121502	0.927779712615062	0.953050316227193
ENSGALG00000032060	GPR153	G protein-coupled receptor 153 [Source:NCBI gene;Acc:100859891]	21	629761	633043	1	protein_coding	3.10867042654282	-0.419301973026515	5.16184117936451	0.0230884087871072	0.0578639333992359
ENSGALG00000032079	CYTB	cytochrome b [Source:NCBI gene;Acc:39116918]	MT	14893	16035	1	protein_coding	-0.220218556196448	11.7680431377247	625.26880086061	5.34342729879862e-138	1.21752217431168e-135
ENSGALG00000032087	MC5R	melanocortin 5 receptor [Source:NCBI gene;Acc:421047]	2	96558292	96559269	-1	protein_coding	-0.486279702432539	-0.217663528276356	0.258392834692049	0.611226454905072	0.714284637279615
ENSGALG00000032090	TXNDC9	thioredoxin domain containing 9 [Source:NCBI gene;Acc:418702]	1	133848484	133859438	-1	protein_coding	0.07262823544515	5.76950959600138	0.895811994889495	0.343907156919826	0.46747608441861
ENSGALG00000032092	PPP4R1	protein phosphatase 4 regulatory subunit 1 [Source:NCBI gene;Acc:425903]	2	98466594	98525361	1	protein_coding	1.75343682593666	1.04011433362622	12.3158996751592	0.000449116186869042	0.00199593000235136
ENSGALG00000032097	TBX20	T-box 20 [Source:NCBI gene;Acc:373943]	2	47177036	47209228	1	protein_coding	-1.63374849611715	-0.653763107227715	1.48688866453162	0.222699829283712	0.338630157199503
ENSGALG00000032108	TMEM136-1	transmembrane protein 136 family member 1 [Source:NCBI gene;Acc:419753]	24	3817531	3820521	-1	protein_coding	0.612053899708498	1.38804681889542	2.42519514344294	0.119398372278474	0.209980256376029
ENSGALG00000032142	MT-CO1	Cytochrome c oxidase subunit 1  [Source:UniProtKB/Swiss-Prot;Acc:P18943]	MT	6645	8192	1	protein_coding	-0.0794238401365155	12.4711233567087	296.386262359174	2.01882539464647e-66	2.1028469848808e-64
ENSGALG00000032143	CRISPLD2	cysteine rich secretory protein LCCL domain containing 2 [Source:NCBI gene;Acc:415818]	11	16909051	16934252	1	protein_coding	-0.615034249404392	2.48761813651682	6.10164973574665	0.0135055741802383	0.037614073035209
ENSGALG00000032145	B4GALT7	beta-1,4-galactosyltransferase 7 [Source:NCBI gene;Acc:416359]	13	10815875	10817473	-1	protein_coding	1.28445273010338	1.18949447849678	8.23284696821124	0.00411389458665882	0.0136305348435483
ENSGALG00000032148	CANX	calnexin [Source:NCBI gene;Acc:416288]	13	14243238	14260009	-1	protein_coding	0.0323028600784055	6.82765436127399	0.364454505352297	0.546042665089194	0.656415544963785
ENSGALG00000032156	TUBGCP6	tubulin gamma complex associated protein 6 [Source:NCBI gene;Acc:769701]	1	20464869	20488213	-1	protein_coding	0.336633641549185	1.25876830632428	0.669258330664584	0.41331030624827	0.535462546723209
ENSGALG00000032161	SCUBE2	signal peptide, CUB domain and EGF like domain containing 2 [Source:NCBI gene;Acc:423049]	5	9744885	9778936	1	protein_coding	0.526972448317683	-0.156265481578054	0.328191802469116	0.566725765117377	0.675312246026547
ENSGALG00000032173	TADA1	transcriptional adaptor 1 [Source:NCBI gene;Acc:769871]	8	4701721	4719776	1	protein_coding	0.054732222328469	4.94701281288773	0.287861275113441	0.591594346393547	0.697760530595728
ENSGALG00000032178	MAP2K4	mitogen-activated protein kinase kinase 4 [Source:NCBI gene;Acc:417312]	18	711826	800104	1	protein_coding	-0.403291367077437	4.66399366457069	12.8290653814977	0.000341276183780535	0.00156303920519586
ENSGALG00000032181	LRP4	LDL receptor related protein 4 [Source:NCBI gene;Acc:423189]	5	23544732	23622789	1	protein_coding	1.8022735280535	0.0136552398573024	4.15677482692009	0.0414682933527191	0.0926345632179028
ENSGALG00000032184	CSPG5	chondroitin sulfate proteoglycan 5 [Source:NCBI gene;Acc:395466]	2	900452	906269	1	protein_coding	0.316948293567508	0.0661266407731172	0.167389908888153	0.682441972751829	0.768048412401276
ENSGALG00000032199	FGR	FGR proto-oncogene, Src family tyrosine kinase [Source:NCBI gene;Acc:777583]	23	2209380	2218299	-1	protein_coding	0.125520713349515	2.07894823261617	0.185997676526968	0.666268804494254	0.75528419514445
ENSGALG00000032231	C4	complement 4 [Source:NCBI gene;Acc:426611]	16	2609635	2624278	1	protein_coding	-1.13529222810388	5.05185314152644	126.883048923789	1.97049992828079e-29	7.40596485072405e-28
ENSGALG00000032239	GCHFR	GTP cyclohydrolase I feedback regulator [Source:NCBI gene;Acc:423003]	5	1225084	1232835	1	protein_coding	-0.822366313045296	5.60004416228283	100.184841370535	1.38817886712575e-23	3.94350968045566e-22
ENSGALG00000032247	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1 [Source:NCBI gene;Acc:396530]	1	81030190	81054213	-1	protein_coding	-0.316795750386554	7.3249102615266	48.9037909038247	2.68830656681408e-12	3.82340818221659e-11
ENSGALG00000032249	MAX	MYC associated factor X [Source:NCBI gene;Acc:100858676]	5	559555	562395	1	protein_coding	-0.841009298746136	-0.49329843075663	0.445210667491138	0.504618150845317	0.618051122722947
ENSGALG00000032257	CSNK1E	casein kinase 1 epsilon [Source:NCBI gene;Acc:378891]	1	50927995	50948440	1	protein_coding	-0.00127567789895758	6.74812041084479	0.000538189100512731	0.98149161365038	0.986724310919589
ENSGALG00000032259	SIX3	SIX homeobox 3 [Source:NCBI gene;Acc:378786]	3	25943217	25946344	1	protein_coding	-1.48067347691308	3.62959291115808	75.5510058631744	3.56088497423737e-18	7.66641711874688e-17
ENSGALG00000032260	IL10RA	interleukin 10 receptor subunit alpha [Source:NCBI gene;Acc:419771]	24	5431090	5435123	1	protein_coding	0.607891027286109	0.0136584743475329	0.560475593106616	0.454068682342443	0.573305216993697
ENSGALG00000032270	NCAPH	non-SMC condensin I complex subunit H [Source:NCBI gene;Acc:425304]	22	3971808	3982438	1	protein_coding	-0.430098602317715	4.68302345671749	14.7766796512349	0.000121022947207967	0.000621421583856121
ENSGALG00000032273	POLR1B	polymerase (RNA) I polypeptide B, 128kDa [Source:NCBI gene;Acc:101749883]	3	16112592	16128910	1	protein_coding	0.119188134144831	1.40851767682654	0.096651032517417	0.755886153780763	0.830113337955195
ENSGALG00000032278	ATF6	activating transcription factor 6 beta [Source:NCBI gene;Acc:424365]	8	4099583	4171618	1	protein_coding	-0.291859763490451	4.26444048750015	5.08028948316314	0.0241993292776757	0.0603163318846715
ENSGALG00000032280	NUP88	nucleoporin 88 [Source:NCBI gene;Acc:417501]	19	3584186	3592527	1	protein_coding	-0.0370645686963575	4.60529180743389	0.104127996918268	0.746931011043854	0.822345929916109
ENSGALG00000032282	CALB1	calbindin 1 [Source:NCBI gene;Acc:396519]	2	124313161	124331362	-1	protein_coding	2.39992061469054	1.30313822098697	25.3899490227087	4.68351981683394e-07	3.74715846647497e-06
ENSGALG00000032287	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2 [Source:NCBI gene;Acc:396446]	15	5600483	5641499	-1	protein_coding	0.0889760355258524	5.82858769480542	1.3995061827091	0.236806269231356	0.355909051337548
ENSGALG00000032289	IKZF5	IKAROS family zinc finger 5 [Source:NCBI gene;Acc:430882]	6	32387130	32455794	-1	protein_coding	0.352287880503122	3.58965936964477	4.49398693387391	0.0340142620827562	0.0794796163452984
ENSGALG00000032305	DHX8	DEAH-box helicase 8 [Source:NCBI gene;Acc:419982]	27	5975588	5987591	-1	protein_coding	0.175486601445636	2.82100712493564	0.640701368942387	0.423456935399772	0.54544205658548
ENSGALG00000032307	DDX23	DEAD-box helicase 23 [Source:NCBI gene;Acc:100858001]	33	3399045	3403944	-1	protein_coding	-0.0592892277977813	5.65540356139657	0.553550884746485	0.456870423435199	0.575799933292323
ENSGALG00000032308	LRMDA	leucine rich melanocyte differentiation associated [Source:HGNC Symbol;Acc:HGNC:23405]	6	14860666	15164432	-1	protein_coding	-0.539136054117265	1.8286422587219	2.80447749121295	0.0940014652914458	0.176272932756575
ENSGALG00000032313	KDELR3	KDEL endoplasmic reticulum protein retention receptor 3 [Source:NCBI gene;Acc:418026]	1	50897173	50902317	-1	protein_coding	-0.75060388891549	4.18368798659044	31.1624928613587	2.37307190957264e-08	2.21264172847366e-07
ENSGALG00000032329	NPM3	nucleophosmin/nucleoplasmin 3 [Source:NCBI gene;Acc:770430]	6	23660511	23663708	1	protein_coding	0.50596640486666	7.63144794543145	148.647219464332	3.42494829596619e-34	1.54787849227199e-32
ENSGALG00000032335	MARCKSL1	MARCKS like 1 [Source:NCBI gene;Acc:770764]	23	5269045	5270797	1	protein_coding	0.359925967064735	8.09884001452432	102.850809633162	3.61361703517512e-24	1.06242283639006e-22
ENSGALG00000032342	MIGA2	mitoguardin 2 [Source:NCBI gene;Acc:427765]	17	5757926	5770107	1	protein_coding	-1.33051493365402	-0.419296400263292	1.25247508944412	0.263080274627974	0.380596768259507
ENSGALG00000032349	CDH5	cadherin 5 [Source:NCBI gene;Acc:374068]	11	11518646	11547898	-1	protein_coding	-1.03727277722962	4.09495354885379	54.5751601514973	1.49614835187011e-13	2.3177584312186e-12
ENSGALG00000032361	STXBP5L	syntaxin binding protein 5 like [Source:NCBI gene;Acc:418327]	1	80274239	80460066	-1	protein_coding	0.329804879581205	0.580698824987452	0.334728837481708	0.56288775558482	0.672748717259646
ENSGALG00000032365	CEBPG	CCAAT/enhancer binding protein gamma [Source:NCBI gene;Acc:395800]	11	10310202	10315738	1	protein_coding	0.0296683327537584	5.16565320269837	0.0985665591749698	0.75355664746912	0.82846558899651
ENSGALG00000032366	MEF2A	myocyte enhancer factor 2A [Source:NCBI gene;Acc:395670]	10	17440756	17515525	1	protein_coding	-0.216730093400587	4.26162016308001	2.7974998116163	0.0944114228696181	0.176902129848383
ENSGALG00000032372	CYB5R2	cytochrome b5 reductase 2 [Source:NCBI gene;Acc:408182]	5	7654194	7673796	-1	protein_coding	0.693052233059084	5.73220160499186	76.2745514263856	2.4684456312545e-18	5.37796610936862e-17
ENSGALG00000032382	UBA5	ubiquitin like modifier activating enzyme 5 [Source:NCBI gene;Acc:414879]	2	42275736	42283282	1	protein_coding	-0.766170448768902	1.09167484916236	2.9729005892527	0.0846699151805132	0.161907578796797
ENSGALG00000032386	DCLK2	doublecortin like kinase 2 [Source:NCBI gene;Acc:422473]	4	32762154	32837984	1	protein_coding	1.74282695286664	0.428689118340289	6.57811607390812	0.0103240103902474	0.0299349368120004
ENSGALG00000032398	ASPM	abnormal spindle microtubule assembly [Source:NCBI gene;Acc:424354]	8	2987284	3025151	1	protein_coding	0.189010586205204	6.42230479923673	9.43672505731659	0.00212682941389045	0.00772538468937889
ENSGALG00000032400	UTP23	UTP23, small subunit processome component [Source:NCBI gene;Acc:420287]	2	135510776	135515223	1	protein_coding	-0.199582011072457	5.95322378393411	7.70459010571297	0.00550805794015314	0.0174562821476253
ENSGALG00000032402	VSTM2B	V-set and transmembrane domain containing 2B [Source:NCBI gene;Acc:101751621]	11	8324532	8326905	1	protein_coding	2.26691704476341	-0.571303581575861	2.58096369784665	0.108155796856215	0.19449197013593
ENSGALG00000032410	CBFA2T3	CBFA2/RUNX1 translocation partner 3 [Source:NCBI gene;Acc:415846]	11	18525292	18544326	-1	protein_coding	-0.881057425413431	3.33565485892155	23.1265119326559	1.51684766304126e-06	1.12279981575128e-05
