geneSymbol	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gene name	Gene type	logFC	logCPM	LR	PValue	FDR
ENSCJPG00005005018	mitofusin 2 [Source:NCBI gene;Acc:107323369]	21	4782844	4792864	MFN2	protein_coding	-0.184938128747796	6.42929624248214	0.219923448521854	0.639098252942624	0.999984147965351
ENSCJPG00005006438	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 [Source:NCBI gene;Acc:107323370]	21	4794308	4807924	PLOD1	protein_coding	0.219325069056981	7.83155822323185	0.297055701117756	0.585734146478008	0.999984147965351
ENSCJPG00005006439	KIAA2013 ortholog [Source:NCBI gene;Acc:107323373]	21	4810521	4812992	KIAA2013	protein_coding	-0.165373462161627	5.61007238902532	0.188405410044624	0.664247107688537	0.999984147965351
ENSCJPG00005006440	chymotrypsin-like elastase family member 2A [Source:NCBI gene;Acc:107323376]	21	4817414	4821328		protein_coding	0.991370189340141	-1.78105761809002	0.668290470240178	0.413648262517308	0.999984147965351
ENSCJPG00005006448		21	4823290	4824666		protein_coding	1.99875650933171	-4.11772692453371	1.32499260285074	0.249697996364002	0.999984147965351
ENSCJPG00005006451		21	4839578	4840585		protein_coding	-2.72470235630087	-3.39362914809216	2.31996464412579	0.127722929160191	0.999984147965351
ENSCJPG00005006455	natriuretic peptides A-like [Source:NCBI gene;Acc:107323379]	21	4844071	4844681		protein_coding	-1.57054660333621	-3.0846869198272	0.855246016134966	0.355072488913603	0.999984147965351
ENSCJPG00005006462	natriuretic peptides A [Source:NCBI gene;Acc:107323378]	21	4848182	4850165	NPPB	protein_coding	-0.675889329280302	-1.45627152074742	0.182791263569038	0.668985365603204	0.999984147965351
ENSCJPG00005006472	chloride voltage-gated channel 6 [Source:NCBI gene;Acc:107323368]	21	4857808	4872011	CLCN6	protein_coding	0.0244422992887893	4.97534212037433	0.00378782925562859	0.950924904263161	0.999984147965351
ENSCJPG00005006706	methylenetetrahydrofolate reductase [Source:NCBI gene;Acc:107323372]	21	4871903	4880535	MTHFR	protein_coding	0.208026488813329	6.13006236484325	0.289416126001953	0.590594933576643	0.999984147965351
ENSCJPG00005006759		21	4884929	4886496		lncRNA	0.23842236769179	-0.419988399732348	0.060453904801383	0.805779958538994	0.999984147965351
ENSCJPG00005006760		21	4894343	4895776		lncRNA	0.00221189286370228	-1.41204081945476	3.99587877275565e-06	0.998405054218348	0.999984147965351
ENSCJPG00005006761	angiotensin II receptor associated protein [Source:NCBI gene;Acc:107323377]	21	4900759	4906938	AGTRAP	protein_coding	0.256138927053322	5.09801203750415	0.436657799633391	0.508740020036653	0.999984147965351
ENSCJPG00005006762	dorsal inhibitory axon guidance protein [Source:NCBI gene;Acc:107323526]	21	4912260	4917489	DRAXIN	protein_coding	0.35775945687588	3.67582909584405	0.250909229225698	0.616435587657928	0.999984147965351
ENSCJPG00005006763	mitotic arrest deficient 2 like 2 [Source:NCBI gene;Acc:107323529]	21	4924082	4926253	MAD2L2	protein_coding	0.256230864294222	5.77384691856808	0.32715489499715	0.567339211086225	0.999984147965351
ENSCJPG00005006764	F-box only protein 6-like [Source:NCBI gene;Acc:107323527]	21	4927933	4930687	FBXO44	protein_coding	-0.0176277437147544	3.18076064671333	0.00114561555421577	0.972999202226207	0.999984147965351
ENSCJPG00005006780	F-box protein 2 [Source:NCBI gene;Acc:107323528]	21	4932000	4934338	FBXO2	protein_coding	0.152028236070514	2.27717095282375	0.0520120152575618	0.81959848538289	0.999984147965351
ENSCJPG00005006807	dispatched RND transporter family member 3 [Source:NCBI gene;Acc:107323523]	21	4977212	4992305	DISP3	protein_coding	-0.0842315184054407	4.60818025730425	0.0383294144113506	0.844783152413632	0.999984147965351
ENSCJPG00005006820	guanylin-like [Source:NCBI gene;Acc:107323563]	21	5078689	5081985		protein_coding	-2.08096856318148	-3.64020715579796	1.03238077377157	0.30960014762118	0.999984147965351
ENSCJPG00005006822	lactamase beta like 1 [Source:NCBI gene;Acc:107323575]	21	5102194	5115837	LACTBL1	protein_coding	-0.284211764065059	-1.68192027941123	0.023555153048374	0.878022220469723	0.999984147965351
ENSCJPG00005006823	uncharacterized LOC107323298 [Source:NCBI gene;Acc:107323298]	21	5118902	5121640		lncRNA	-0.809195021317773	-1.39989603276093	0.159856364441703	0.689288792939969	0.999984147965351
ENSCJPG00005006824	uncharacterized LOC107323251 [Source:NCBI gene;Acc:107323251]	21	5122947	5133691		lncRNA	-0.121031520450051	-0.293301811489349	0.00583323369983724	0.939120273854455	0.999984147965351
ENSCJPG00005006826	EPH receptor B2 [Source:NCBI gene;Acc:107323522]	21	5171610	5256054	EPHB2	protein_coding	-0.455394469479026	6.81945745186869	1.18102911206327	0.277146588356989	0.999984147965351
ENSCJPG00005006836	complement C1q B chain [Source:NCBI gene;Acc:107323571]	21	5272870	5275425	C1QB	protein_coding	-0.220760506526233	2.38884042036706	0.0985321534472945	0.753598268630874	0.999984147965351
ENSCJPG00005006838	complement C1q A chain [Source:NCBI gene;Acc:107323570]	21	5278620	5279967	C1QA	protein_coding	-0.216493528828015	2.10210125928409	0.0948604709021836	0.758086691751661	0.999984147965351
ENSCJPG00005006840	EPH receptor A8 [Source:NCBI gene;Acc:107323572]	21	5310934	5338399	EPHA8	protein_coding	-0.093363407336259	-2.29875484062964	0.00925511302338	0.923358952718032	0.999984147965351
ENSCJPG00005006850		21	5353983	5360854		lncRNA	-0.894641899511732	-2.57925966403651	0.563368362887565	0.452906252760215	0.999984147965351
ENSCJPG00005006851	Wnt family member 4 [Source:NCBI gene;Acc:107323388]	21	5486208	5497127	WNT4	protein_coding	0.61871779446489	6.03975442027875	0.548858571406242	0.458784456618606	0.999984147965351
ENSCJPG00005006852	cell division cycle 42 [Source:NCBI gene;Acc:107323393]	21	5520303	5528826	CDC42	protein_coding	-0.0260958613334904	7.93955681304503	0.00379595918946052	0.950872333336418	0.999984147965351
ENSCJPG00005006857	prolyl 3-hydroxylase 1 [Source:NCBI gene;Acc:107323389]	21	5533404	5545801	P3H1	protein_coding	0.415014505696572	6.89376236415615	0.884082811040045	0.347085863528895	0.999984147965351
ENSCJPG00005007082	chromosome 21 open reading frame, human C1orf50 [Source:NCBI gene;Acc:107323394]	21	5535180	5537953	C1orf50	protein_coding	0.463399286710544	5.19406495197224	1.01609313990987	0.313447523246779	0.999984147965351
ENSCJPG00005007083		21	5547028	5547361		protein_coding	0.0265418622412784	-0.288492936781745	0.000999281444786781	0.974781941518539	0.999984147965351
ENSCJPG00005007084	claudin-16-like [Source:NCBI gene;Acc:107323391]	21	5552885	5554591		protein_coding	-1.08490251637692	-1.24231775115614	1.56231118572168	0.211327138873851	0.999984147965351
ENSCJPG00005007085	Y-box binding protein 1 [Source:NCBI gene;Acc:107323390]	21	5556551	5562435	YBX1	protein_coding	0.101248548609146	11.1744456024173	0.0438127209145023	0.834202432902675	0.999984147965351
ENSCJPG00005007086	peptidylprolyl isomerase H [Source:NCBI gene;Acc:107323494]	21	5566165	5570032	PPIH	protein_coding	0.171672837270436	6.22764156964166	0.199879883756765	0.654817817855989	0.999984147965351
ENSCJPG00005007087	phosphopantothenoylcysteine synthetase [Source:NCBI gene;Acc:107323493]	21	5596022	5597782	PPCS	protein_coding	0.599908658019669	5.00948527751259	0.958384461779403	0.327594247379513	0.999984147965351
ENSCJPG00005007088	zinc finger MYND-type containing 12 [Source:HGNC Symbol;Acc:HGNC:21192]	21	5598705	5607802	ZMYND12	protein_coding	0.361793073243151	2.53344785708326	0.418316675022847	0.517778187961827	0.999984147965351
ENSCJPG00005007089	solute carrier family 2 member 1 [Source:NCBI gene;Acc:107323491]	21	5612765	5625240	SLC2A1	protein_coding	0.0364931903091255	4.22695070224941	0.007434953789069	0.931286621090025	0.999984147965351
ENSCJPG00005007090		21	5642522	5644717		protein_coding	1.99875650933171	-4.11772692453371	1.32499260285074	0.249697996364002	0.999984147965351
ENSCJPG00005007091		21	5643080	5644769		protein_coding	0.835300039379095	-2.5486568462366	0.771520105214432	0.379747206050594	0.999984147965351
ENSCJPG00005007092		21	5645382	5651051		protein_coding	1.15724188964837	-3.27765821838471	0.873120106456418	0.350092977086034	0.999984147965351
ENSCJPG00005007093	polyhomeotic homolog 2 [Source:NCBI gene;Acc:107323264]	21	5648996	5654606	PHC2	protein_coding	0.656450715321857	7.58369251016438	1.14362865408285	0.284886878339596	0.999984147965351
ENSCJPG00005007094	zinc finger protein 362 [Source:NCBI gene;Acc:107323537]	21	5656863	5661435	ZNF362	protein_coding	0.395490222627695	6.92737177776365	0.55840139112604	0.45490506436362	0.999984147965351
ENSCJPG00005007095		21	5673024	5678782		pseudogene	0.618869999946662	0.641088519508003	0.718679277581566	0.396577472016674	0.999984147965351
ENSCJPG00005007098	tripartite motif containing 62 [Source:NCBI gene;Acc:107323306]	21	5673106	5675478	TRIM62	protein_coding	0.98027888892975	7.34006221123461	2.17614567217913	0.140165100772191	0.999984147965351
ENSCJPG00005007107	chymotrypsin like elastase 3B [Source:NCBI gene;Acc:107323307]	21	5681604	5684526		protein_coding	0.679586150708746	1.59770809837098	0.998244145267002	0.31773574663361	0.999984147965351
ENSCJPG00005007108	heparan sulfate proteoglycan 2 [Source:NCBI gene;Acc:107323300]	21	5687872	5715375		pseudogene	0.532485679171662	10.5998103335484	0.949193138257215	0.329924762082189	0.999984147965351
ENSCJPG00005007136	ubiquitin specific peptidase 48 [Source:NCBI gene;Acc:107323302]	21	5716362	5738881	USP48	protein_coding	0.00329650118510233	7.53517715456674	7.17360726714134e-05	0.993242225940136	0.999984147965351
ENSCJPG00005007231	RAP1 GTPase activating protein [Source:NCBI gene;Acc:107323309]	21	5740661	5747354		protein_coding	0.080671381064992	2.22639179755495	0.0195793683583918	0.888718224345404	0.999984147965351
ENSCJPG00005007331		21	3570	4700		lncRNA	0.425917374842941	-1.04709709676622	0.278439060608012	0.597726141463336	0.999984147965351
ENSCJPG00005007332	kelch domain containing 7A [Source:NCBI gene;Acc:107323551]	21	6781	9054	KLHDC7A	protein_coding	-0.223044842787549	1.74783250542508	0.107814804011671	0.742645798208719	0.999984147965351
ENSCJPG00005007333	immunoglobin superfamily member 21 [Source:NCBI gene;Acc:107323552]	21	12402	27428	IGSF21	protein_coding	0.332456415679201	4.66924360938291	0.217425057374726	0.641008938495406	0.999984147965351
ENSCJPG00005007334	Rho guanine nucleotide exchange factor 10 like [Source:NCBI gene;Acc:107323505]	21	85737	105533	ARHGEF10L	protein_coding	0.165063415797846	6.15528312336948	0.199649912929914	0.655003574710047	0.999984147965351
ENSCJPG00005007335	regulator of chromosome condensation 2 [Source:NCBI gene;Acc:107323507]	21	108694	263338	RCC2	protein_coding	0.215679952349714	8.98741490433494	0.174976856358398	0.675726071389251	0.999984147965351
ENSCJPG00005007336	protein-arginine deiminase type-3-like [Source:NCBI gene;Acc:107323506]	21	116744	122597		pseudogene	0.961080060226577	2.52364146681263	1.30265707398236	0.253728448316982	0.999984147965351
ENSCJPG00005007338	protein-arginine deiminase type-1-like [Source:NCBI gene;Acc:107323450]	21	124642	134135	PADI1	protein_coding	0.117187472617693	2.38040557558743	0.0321851458986515	0.857621911647044	0.999984147965351
ENSCJPG00005007339	protein-arginine deiminase type-2-like [Source:NCBI gene;Acc:107323446]	21	137812	146043	PADI2	protein_coding	0.120184118670222	2.48268114864022	0.0398736156850585	0.841727892753124	0.999984147965351
ENSCJPG00005007350	succinate dehydrogenase complex iron sulfur subunit B [Source:NCBI gene;Acc:107323469]	21	146340	154302	SDHB	protein_coding	0.453522778524007	7.75935359726626	0.941917239719942	0.331785263940089	0.999984147965351
ENSCJPG00005007352	mitochondrial ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:14048]	21	153914	155282	MRPS16	protein_coding	0.69135511892707	6.00428140581424	1.56615452792135	0.210766349464341	0.999984147965351
ENSCJPG00005007354	solute carrier family 45 member 1 [Source:NCBI gene;Acc:107323441]	21	158522	168751	SLC45A1	protein_coding	-0.0687382629806772	4.58090119483679	0.0182096352380654	0.892656876957156	0.999984147965351
ENSCJPG00005007390	ERBB receptor feedback inhibitor 1 [Source:NCBI gene;Acc:107323455]	21	190157	192285	ERRFI1	protein_coding	-0.123452157193356	4.54044440605672	0.0729441361064573	0.787097384137377	0.999984147965351
ENSCJPG00005007391	Parkinsonism associated deglycase [Source:NCBI gene;Acc:107323475]	21	197467	201046	PARK7	protein_coding	-0.0717364471100141	7.34575783893109	0.027432460713726	0.868450123430085	0.999984147965351
ENSCJPG00005007392		21	198815	205667		protein_coding	-0.178970676113574	2.87380800517711	0.0693778957923854	0.79224472526785	0.999984147965351
ENSCJPG00005007393	urotensin 2 [Source:NCBI gene;Acc:107323481]	21	214786	217567	UTS2	protein_coding	0.0586467235546843	-1.10052019983975	0.0039132950378189	0.950119800967598	0.999984147965351
ENSCJPG00005007394	period circadian regulator 3 [Source:NCBI gene;Acc:107323437]	21	220726	233712	PER3	protein_coding	-0.0749358991335778	4.92562197317007	0.0244716901795528	0.875690702578135	0.999984147965351
ENSCJPG00005007396	vesicle associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:12644]	21	235157	236033	VAMP3	protein_coding	0.535568723126912	6.50677492482672	1.39533587478454	0.237506060860661	0.999984147965351
ENSCJPG00005007397	calmodulin binding transcription activator 1 [Source:HGNC Symbol;Acc:HGNC:18806]	21	241086	256853	CAMTA1	protein_coding	-0.515916638155639	4.87672959499314	1.42354622679369	0.232820592347493	0.999984147965351
ENSCJPG00005007398		21	346412	408654		protein_coding	0.0954387595694573	4.84720007558944	0.0424288520408709	0.836804464107767	0.999984147965351
ENSCJPG00005007399	DnaJ heat shock protein family (Hsp40) member C11 [Source:NCBI gene;Acc:107323453]	21	423337	433286	DNAJC11	protein_coding	0.148495368023205	6.69065755309311	0.10130644318582	0.750267448438828	0.999984147965351
ENSCJPG00005007400	PHD finger protein 13 [Source:NCBI gene;Acc:107323473]	21	438740	443059		protein_coding	0.343299660970348	4.51779072406682	0.569420643800937	0.450489228970465	0.999984147965351
ENSCJPG00005007401	kelch like family member 21 [Source:NCBI gene;Acc:107323252]	21	441737	447142	KLHL21	protein_coding	0.33011502294186	3.67174344186835	0.511093751165561	0.474665762533525	0.999984147965351
ENSCJPG00005007402	zinc finger and BTB domain containing 48 [Source:NCBI gene;Acc:107323456]	21	450411	454366	ZBTB48	protein_coding	0.408775864222151	4.57025402005304	0.920024511072029	0.337468536541793	0.999984147965351
ENSCJPG00005007407	taste 1 receptor member 1 [Source:NCBI gene;Acc:107323253]	21	454680	461374	TAS1R1	protein_coding	0.379866217589499	5.25803921680885	0.62670898976458	0.428565053973829	0.999984147965351
ENSCJPG00005007408	nucleolar protein 9 [Source:NCBI gene;Acc:107323448]	21	454865	462917	NOL9	protein_coding	0.377401418496547	5.89848276218556	0.945261260440111	0.330928443024593	0.999984147965351
ENSCJPG00005007410	pleckstrin homology and RhoGEF domain containing G5 [Source:NCBI gene;Acc:107323439]	21	468966	475300	PLEKHG5	protein_coding	0.399335570063862	3.75132740331949	0.670538021644084	0.412864091094498	0.999984147965351
ENSCJPG00005007412		21	477931	478843		protein_coding	-0.697134959264832	-0.934857047956208	0.654076568425485	0.418658959514895	0.999984147965351
ENSCJPG00005007413	espin [Source:NCBI gene;Acc:107323436]	21	480731	492113	ESPN	protein_coding	-0.433842485138256	3.23549727898844	0.332857899371461	0.563981079538827	0.999984147965351
ENSCJPG00005007415		21	491508	493526		protein_coding	0.0012551106775452	-3.08451349565732	4.42551253199142e-06	0.998321499292633	0.999984147965351
ENSCJPG00005007416	acyl-CoA thioesterase 7 [Source:NCBI gene;Acc:107323462]	21	493589	500797	ACOT7	protein_coding	0.311556745680157	6.03485742898915	0.558765562633383	0.454758044121122	0.999984147965351
ENSCJPG00005007417	G protein-coupled receptor 153 [Source:NCBI gene;Acc:107323451]	21	502420	504717	GPR153	protein_coding	0.791125990681972	5.18454271126603	2.3894645312841	0.122155464258023	0.999984147965351
ENSCJPG00005007418	isoprenylcysteine carboxyl methyltransferase [Source:NCBI gene;Acc:107323474]	21	504925	506718	ICMT	protein_coding	0.192473736302938	5.15556848685333	0.22626578324267	0.63430662507238	0.999984147965351
ENSCJPG00005007419	ring finger protein 207 [Source:NCBI gene;Acc:107323449]	21	508939	512705		pseudogene	0.816621783764442	2.79685348873429	1.91699293330387	0.166188536862627	0.999984147965351
ENSCJPG00005007420	ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:10315]	21	512714	516084		protein_coding	0.514198595994335	9.18325982514481	1.08293764478481	0.298041313144675	0.999984147965351
ENSCJPG00005007422		21	516606	518892		lncRNA	-0.670921475719969	0.355701350039626	0.76190318402568	0.382733581591758	0.999984147965351
ENSCJPG00005007425	chromodomain helicase DNA binding protein 5 [Source:NCBI gene;Acc:107323430]	21	519945	545927	CHD5	protein_coding	-0.11309380791397	5.53441207962839	0.0727500569556696	0.787373991910824	0.999984147965351
ENSCJPG00005007444	alkaline phosphatase, biomineralization associated [Source:NCBI gene;Acc:107323304]	21	5749596	5759950	ALPL	protein_coding	0.827401969942759	5.67041600802368	1.78051028567239	0.182086678781479	0.999984147965351
ENSCJPG00005007457	endothelin converting enzyme 1 [Source:NCBI gene;Acc:107323303]	21	5753098	5764911	ECE1	protein_coding	0.231955862717431	7.08284277033921	0.22355140921772	0.636347144596162	0.999984147965351
ENSCJPG00005007819	eukaryotic translation initiation factor 4 gamma 3 [Source:NCBI gene;Acc:107323301]	21	5781077	5853993	EIF4G3	protein_coding	-0.240677293273926	8.02157897562729	0.205910992394365	0.649991380530619	0.999984147965351
ENSCJPG00005009305	potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:NCBI gene;Acc:107323460]	21	543576	555567		pseudogene	0.585524344749264	4.12641876324859	0.82905496511728	0.362545938090461	0.999984147965351
ENSCJPG00005009342	nephrocystin 4 [Source:NCBI gene;Acc:107323433]	21	561640	581233	NPHP4	protein_coding	0.439935503184275	6.00804960245145	1.19543073558291	0.274236843303604	0.999984147965351
ENSCJPG00005009343		21	612347	616532		lncRNA	1.48471184819275	-3.45052431036661	1.14145046847404	0.285346044761962	0.999984147965351
ENSCJPG00005009344	adherens junctions associated protein 1 [Source:NCBI gene;Acc:107323468]	21	671852	700754	AJAP1	protein_coding	1.52746994745839	3.93892663824357	6.53487051267022	0.0105779924235136	0.988586311005176
ENSCJPG00005009345	chromosome 21 C1orf174 homolog [Source:NCBI gene;Acc:107323477]	21	766955	769942	C1orf174	protein_coding	-0.0208626165625212	5.83583179650929	0.00310260848115718	0.955579952225466	0.999984147965351
ENSCJPG00005009346	DNA fragmentation factor subunit beta [Source:NCBI gene;Acc:107323470]	21	770699	773816	DFFB	protein_coding	0.264825759156926	3.9197367902985	0.335475047661198	0.562452828569131	0.999984147965351
ENSCJPG00005009347	centrosomal protein 104 [Source:NCBI gene;Acc:107323440]	21	773459	783782	CEP104	protein_coding	-0.291797786994537	6.30735679948636	0.54125408453605	0.461913457408225	0.999984147965351
ENSCJPG00005009348	leucine rich repeat containing 47 [Source:NCBI gene;Acc:107323452]	21	783643	786734	LRRC47	protein_coding	0.556093560968449	6.03581295583946	1.15936273920948	0.281597741914204	0.999984147965351
ENSCJPG00005009349	coiled-coil domain containing 27 [Source:NCBI gene;Acc:107323459]	21	787503	789975		protein_coding	0.0578558435444473	1.9074771257641	0.00955379146192836	0.922135974249155	0.999984147965351
ENSCJPG00005009350	tumor protein p73 [Source:NCBI gene;Acc:107323447]	21	790281	818980	TP73	protein_coding	-0.278533967250362	2.34260441400508	0.130138854177332	0.718288113591058	0.999984147965351
ENSCJPG00005009351	WD repeat containing, antisense to TP73 [Source:NCBI gene;Acc:107323457]	21	817940	827412	WRAP73	protein_coding	0.0399448370978182	4.66341700849229	0.00331065308148482	0.954116417614121	0.999984147965351
ENSCJPG00005009353	tumor protein p63 regulated 1 like [Source:NCBI gene;Acc:107323467]	21	828954	830731	TPRG1L	protein_coding	0.357591822541287	6.18930716459317	0.933095127682662	0.334059947496049	0.999984147965351
ENSCJPG00005009356	multiple EGF like domains 6 [Source:NCBI gene;Acc:107323483]	21	830753	860991	MEGF6	protein_coding	0.0884302467007932	3.43282777365138	0.0348253795178008	0.851962040147472	0.999984147965351
ENSCJPG00005009362	Rho guanine nucleotide exchange factor 16 [Source:NCBI gene;Acc:107323443]	21	862412	869552	ARHGEF16	protein_coding	0.345670594965827	5.12032789096642	0.453073162414398	0.500879159953745	0.999984147965351
ENSCJPG00005009370	PR/SET domain 16 [Source:NCBI gene;Acc:107323435]	21	873928	977314	PRDM16	protein_coding	-0.0536722581932119	3.72005421013451	0.00691583510317173	0.933723125108857	0.999984147965351
ENSCJPG00005009491		21	1062673	1071779		protein_coding	-2.06458662539758	-4.10858092395507	1.34221625281924	0.246643505441851	0.999984147965351
ENSCJPG00005009492		21	1064037	1070476		protein_coding	3.28270175199573	-3.90622343495603	3.26538598456795	0.0707563695160851	0.999984147965351
ENSCJPG00005009494		21	1121167	1157455		lncRNA	-0.297009721374718	-2.49131057345318	0.0335414215059782	0.854685682119581	0.999984147965351
ENSCJPG00005009495	tetratricopeptide repeat domain 34 [Source:NCBI gene;Acc:107323255]	21	1157638	1168182	TTC34	protein_coding	-0.639571697883463	-0.666790880672324	0.387193598762618	0.533778266377854	0.999984147965351
ENSCJPG00005009496		21	1168203	1176651		lncRNA	-1.77102517081694	-2.51076219001026	1.44647931520792	0.229093717355926	0.999984147965351
ENSCJPG00005009497	membrane metalloendopeptidase like 1 [Source:NCBI gene;Acc:107323445]	21	1176804	1193913	MMEL1	protein_coding	-1.53580178498453	2.44764659691266	1.70546925856607	0.191574267829904	0.999984147965351
ENSCJPG00005009498	transcription factor HES-5-like [Source:NCBI gene;Acc:107323479]	21	1199533	1213913		protein_coding	-0.312397661401659	1.79830724440087	0.250251827475769	0.616897813797579	0.999984147965351
ENSCJPG00005009499		21	1208633	1209421		protein_coding	0.183055454100494	0.55610233816438	0.0612546797680933	0.804523746206999	0.999984147965351
ENSCJPG00005009500	hes family bHLH transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:19764]	21	1214295	1214994	HES5	protein_coding	-0.307980461723468	-1.0244456729582	0.142874099080144	0.705440323140077	0.999984147965351
ENSCJPG00005009501	pantothenate kinase 4 (inactive) [Source:NCBI gene;Acc:107323444]	21	1216618	1233854	PANK4	protein_coding	-0.0892532783207129	5.22157527024485	0.033093323851844	0.855648879067148	0.999984147965351
ENSCJPG00005009502	probable glutamate receptor [Source:NCBI gene;Acc:107323454]	21	1234706	1240883		protein_coding	0.53556866102507	2.14448070001328	0.582883540465652	0.445184279563113	0.999984147965351
ENSCJPG00005009504	phospholipase C eta 2 [Source:NCBI gene;Acc:107323431]	21	1246396	1309814	PLCH2	protein_coding	-0.14257926936415	2.45175766917349	0.0267825393442749	0.870003754061319	0.999984147965351
ENSCJPG00005009505	peroxisomal biogenesis factor 10 [Source:NCBI gene;Acc:107323472]	21	1310654	1313074	PEX10	protein_coding	0.29223347643751	4.86903770667595	0.520827583548161	0.470488871779649	0.999984147965351
ENSCJPG00005009506	retention in endoplasmic reticulum sorting receptor 1 [Source:NCBI gene;Acc:107323478]	21	1316400	1321978	RER1	protein_coding	0.0806914279532608	6.45048851135094	0.0420099235910811	0.83760085723915	0.999984147965351
ENSCJPG00005009507		21	1322023	1328774		lncRNA	-1.96410345087792	-3.60328574708727	1.47108751923689	0.225174186035446	0.999984147965351
ENSCJPG00005009508	SKI proto-oncogene [Source:NCBI gene;Acc:107323425]	21	1418932	1501652	SKI	protein_coding	-0.385008368192768	5.2840761845458	0.436089176650718	0.509016108353144	0.999984147965351
ENSCJPG00005009509	FA core complex associated protein 20 [Source:NCBI gene;Acc:107323426]	21	1522048	1525061		protein_coding	0.057908066478646	3.27091649461889	0.0109528729013064	0.916648797671621	0.999984147965351
ENSCJPG00005009510	protein kinase C zeta [Source:NCBI gene;Acc:107323428]	21	1528129	1559045	PRKCZ	protein_coding	-0.328110575422749	3.61472746111917	0.490654576015011	0.483635458316551	0.999984147965351
ENSCJPG00005010105	gamma-aminobutyric acid type A receptor delta subunit [Source:NCBI gene;Acc:107323289]	21	1560868	1573758	GABRD	protein_coding	-0.592488402829549	2.76240286151456	0.791206111452979	0.37373567290466	0.999984147965351
ENSCJPG00005010106	cilia and flagella associated protein 74 [Source:NCBI gene;Acc:107323283]	21	1580430	1606925	CFAP74	protein_coding	-0.822185360321133	0.776364827699275	1.41277809438355	0.234595760724602	0.999984147965351
ENSCJPG00005010108	transmembrane protein 52 [Source:NCBI gene;Acc:107323296]	21	1610039	1617685	TMEM52	protein_coding	-0.87506101617139	-0.0248718356761908	1.35505719228208	0.24439595362527	0.999984147965351
ENSCJPG00005010109	G protein subunit beta 1 [Source:NCBI gene;Acc:107323292]	21	1641694	1656579	GNB1	protein_coding	-0.0270049478076276	8.54246168026893	0.00462901780383618	0.945756271826755	0.999984147965351
ENSCJPG00005010110	NAD kinase [Source:NCBI gene;Acc:107323287]	21	1669653	1681936	NADK	protein_coding	-0.239349587846573	5.71899397742039	0.20939152558271	0.647244738519375	0.999984147965351
ENSCJPG00005010111	uncharacterized LOC107323293 [Source:NCBI gene;Acc:107323293]	21	1685850	1692244		protein_coding	0.262324662139127	4.95712909868829	0.301180619619075	0.583143223295101	0.999984147965351
ENSCJPG00005010112	solute carrier family 35 member E2-like [Source:NCBI gene;Acc:107323290]	21	1691007	1698152	SLC35E2B	protein_coding	-0.284936802966639	5.57345663913841	0.578479921806419	0.44690876059685	0.999984147965351
ENSCJPG00005010116	cyclin-dependent kinase 11B [Source:NCBI gene;Acc:107323285]	21	1700159	1711605		protein_coding	-0.0281774953597759	6.50962509256339	0.00520974095819327	0.942459826960225	0.999984147965351
ENSCJPG00005010117	matrix metallopeptidase 23B [Source:NCBI gene;Acc:107323291]	21	1713331	1719588	MMP23B	protein_coding	-0.0761213726446881	3.20630829778153	0.0114218892164235	0.914889543748982	0.999984147965351
ENSCJPG00005010118	mindbomb E3 ubiquitin protein ligase 2 [Source:NCBI gene;Acc:107323284]	21	1725401	1747774	MIB2	protein_coding	0.00736933026989701	5.93166454228069	0.00036442446065621	0.984769384863103	0.999984147965351
ENSCJPG00005010119	Golgi integral membrane protein 4-like [Source:NCBI gene;Acc:107323286]	21	1755095	1774973		protein_coding	0.0486536462322725	6.30424060062059	0.0120584961867962	0.912559120939749	0.999984147965351
ENSCJPG00005010120		21	1778447	1785485		protein_coding	0.238748529813596	-1.68274287175252	0.0547120779209052	0.815057853713966	0.999984147965351
ENSCJPG00005010121	fibronectin type III domain containing 10 [Source:HGNC Symbol;Acc:HGNC:42951]	21	1779425	1782813	FNDC10	protein_coding	-0.353340609762874	0.574325242139584	0.224122657564533	0.635916455813911	0.999984147965351
ENSCJPG00005010122	SSU72 homolog, RNA polymerase II CTD phosphatase [Source:NCBI gene;Acc:107323295]	21	1783237	1799317		protein_coding	0.126478969274165	5.68037714874901	0.0970661713259204	0.755379160748993	0.999984147965351
ENSCJPG00005010123	transmembrane protein 240 [Source:NCBI gene;Acc:107323564]	21	1803458	1808822	TMEM240	protein_coding	-0.33029525962274	-0.984267977894514	0.163520489479662	0.68593575498325	0.999984147965351
ENSCJPG00005010124	ATPase family AAA domain containing 3A [Source:NCBI gene;Acc:107323546]	21	1814917	1830147	ATAD3A	protein_coding	0.229616156047075	7.49633498888203	0.240021730352055	0.624190420403889	0.999984147965351
ENSCJPG00005010125	von Willebrand factor A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30910]	21	1833677	1842219	VWA1	protein_coding	0.0170995230136794	3.38776482737291	0.000826059268471013	0.977070959742711	0.999984147965351
