Gene stable ID	Gene name	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene type	logFC	logCPM	LR	PValue	FDR
ENSGALG00000028561	SZT2	seizure threshold 2 homolog (mouse) [Source:NCBI gene;Acc:424566]	8	20069231	20123377	1	protein_coding	0.217402099349835	3.28098976256598	0.950914101416987	0.329486729773437	0.457312933285954
ENSGALG00000028567	MYL9	myosin, light chain 9, regulatory [Source:NCBI gene;Acc:396215]	20	485851	492652	-1	protein_coding	0.397207603126005	8.3678465092616	108.602104225707	1.9836398485353e-25	9.2627356405518e-24
ENSGALG00000028595	CCNO	cyclin O [Source:NCBI gene;Acc:100857393]	Z	16728157	16734527	-1	protein_coding	2.83998698899649	0.473629420291223	8.63052566980125	0.00330576168569283	0.0123491758275969
ENSGALG00000028602	HMP19	HMP19 protein [Source:NCBI gene;Acc:416212]	13	10211261	10285881	1	protein_coding	-0.934202504458213	3.1654335843488	14.7561242323004	0.000122349479454317	0.000718836657187836
ENSGALG00000028608	BTC	betacellulin [Source:NCBI gene;Acc:448833]	4	34617002	34622372	1	protein_coding	0.0121163014485046	2.41703506297687	0.00150706343792861	0.969033169679569	0.980028418680628
ENSGALG00000028627	TIMP3	TIMP metallopeptidase inhibitor 3 [Source:NCBI gene;Acc:396483]	1	53094947	53127580	-1	protein_coding	-0.55759174666576	5.68433903037611	33.5547128370252	6.9287289661703e-09	9.15308106970098e-08
ENSGALG00000028638	CNP1	C-type natriuretic peptide 1 [Source:NCBI gene;Acc:100499455]	1	77615840	77617557	1	protein_coding	1.02699714357687	1.81759385526061	6.3784132829782	0.0115516659962793	0.0351953487120815
ENSGALG00000028643	ANAPC10	anaphase promoting complex subunit 10 [Source:NCBI gene;Acc:422461]	4	30838745	31010530	-1	protein_coding	0.161071375329252	5.61873236294507	2.78794674864702	0.0949758494606767	0.180634075297975
ENSGALG00000028648	CCDC59	coiled-coil domain containing 59 [Source:NCBI gene;Acc:417878]	1	40766561	40772837	-1	protein_coding	-0.15042064722102	6.21499336351807	3.63597914916568	0.0565433354238269	0.120204952979395
ENSGALG00000028658	KBTBD3	kelch repeat and BTB domain containing 3 [Source:NCBI gene;Acc:418976]	1	182437515	182450316	1	protein_coding	0.175046404766888	0.0951068883162921	0.0229585003976336	0.879565040714918	0.918906618364659
ENSGALG00000028675	ZCCHC7	zinc finger CCHC-type containing 7 [Source:NCBI gene;Acc:426807]	Z	81885604	81989922	-1	protein_coding	1.01006024125349	3.97787842438238	33.2700144590291	8.0209949793503e-09	1.04418771003906e-07
ENSGALG00000028682	CBLN2	cerebellin 2 precursor [Source:NCBI gene;Acc:421019]	2	92619424	92624933	1	protein_coding	0.0448575818287953	4.8712185492281	0.127688091896673	0.720841251346065	0.808733567381556
ENSGALG00000028685	SEMA5A	semaphorin 5A [Source:NCBI gene;Acc:420931]	2	78655148	78914889	1	protein_coding	0.0511178690659223	5.2710475002252	0.219727738324138	0.639247446436926	0.743021382546817
ENSGALG00000028691	MPG	N-methylpurine DNA glycosylase [Source:NCBI gene;Acc:416648]	14	12442148	12455061	1	protein_coding	-0.241657180954543	4.48738034606864	2.78450262719938	0.095180239423342	0.180958713295573
ENSGALG00000028696	FTL	ferritin, light polypeptide [Source:NCBI gene;Acc:378899]	5	12387716	12391494	1	protein_coding	-0.446783320937823	5.02808379776787	13.750181783114	0.000208800612027073	0.00114297582730416
ENSGALG00000028709	RNF144A	ring finger protein 144A [Source:NCBI gene;Acc:421922]	3	95000776	95059703	1	protein_coding	4.0130910469568	0.296750420145442	10.8047305811671	0.00101241057927836	0.00444716196017007
ENSGALG00000028721	LMOD1	leiomodin 1 [Source:NCBI gene;Acc:771476]	26	1123454	1132975	1	protein_coding	0.367943939382994	2.99237180333813	2.1896626354992	0.138939744558395	0.240188752908649
ENSGALG00000028749	ACTG1	actin, cytoplasmic 2-like [Source:NCBI gene;Acc:776816]	18	9187889	9190934	1	protein_coding	0.00411228489909897	11.0613603356804	0.0612437239717929	0.804540874090606	0.871484517169249
ENSGALG00000028759	LYPD6B	LY6/PLAUR domain containing 6B [Source:NCBI gene;Acc:424310]	7	34863519	34870762	1	protein_coding	-1.60368062722802	1.83923403344225	13.4075732425888	0.000250610426031706	0.00133717937638735
ENSGALG00000028762	ZFYVE26	zinc finger FYVE-type containing 26 [Source:NCBI gene;Acc:423276]	5	29110081	29151380	-1	protein_coding	1.32459096887012	0.296745042301665	1.82310811167248	0.176943754715737	0.290933818414956
ENSGALG00000028770	INHBB	inhibin beta B subunit [Source:NCBI gene;Acc:396126]	7	25563774	25568147	1	protein_coding	0.368911473771758	1.47362305749547	0.620728625868179	0.430776652881809	0.557548957815212
ENSGALG00000028774	S100A10	S100 calcium binding protein A10 [Source:NCBI gene;Acc:396506]	25	464699	466723	-1	protein_coding	0.518093245525206	8.92773597410187	263.276556134082	3.3137672264122e-59	3.52374851600663e-57
ENSGALG00000028790	DNASE2B	deoxyribonuclease 2 beta [Source:NCBI gene;Acc:424540]	8	16993720	17017021	-1	protein_coding	-0.304222551966926	0.165495238304414	0.078452777661087	0.779405211425341	0.85286030497964
ENSGALG00000028801	YPEL2	yippee like 2 [Source:NCBI gene;Acc:417632]	19	7369597	7400205	1	protein_coding	-0.141815459978695	3.82301155624176	0.597380513319802	0.439579227882207	0.564328196558035
ENSGALG00000028803	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:15683]	15	6090645	6093060	1	protein_coding	0.925136158997617	2.38792376322189	8.42181934137941	0.00370744628023613	0.0136690604358861
ENSGALG00000028807	AP1AR	adaptor related protein complex 1 associated regulatory protein [Source:NCBI gene;Acc:422693]	4	57181658	57199844	-1	protein_coding	-0.114821219715467	4.40978603474929	0.598951003353499	0.438978545942828	0.563748604977397
ENSGALG00000028809	CHCHD1	coiled-coil-helix-coiled-coil-helix domain containing 1 [Source:NCBI gene;Acc:423741]	6	16766053	16768405	-1	protein_coding	-0.00905483157767174	7.77140320618819	0.038032887735541	0.845377115197922	0.901086762328869
ENSGALG00000028817	OTX1	orthodenticle homeobox 1 [Source:NCBI gene;Acc:100858585]	3	9984822	9987580	1	protein_coding	-1.13696866795821	1.02109385901175	3.32601258823425	0.0681920105385936	0.140202499808551
ENSGALG00000028821	GLIPR2	GLI pathogenesis related 2 [Source:NCBI gene;Acc:420999]	2	89742579	89767957	-1	protein_coding	0.0901993913863285	5.42246162001789	0.761375898644874	0.382898281417998	0.510214335288996
ENSGALG00000028822	RNF152	ring finger protein 152 [Source:NCBI gene;Acc:420909]	2	68496453	68505877	1	protein_coding	0.0061174849074924	3.02110896584578	0.000615911785137424	0.980200476469943	0.986908513854616
ENSGALG00000028840	CDPF1	cysteine rich DPF motif domain containing 1 [Source:NCBI gene;Acc:418246]	1	71281100	71299679	-1	protein_coding	0.441138005711243	2.80662506274081	2.72578139121958	0.0987397874930981	0.186120954874242
ENSGALG00000028849	SCAF11	SR-related CTD-associated factor 11 [Source:NCBI gene;Acc:417805]	1	30985382	31016383	-1	protein_coding	-0.182188387786846	6.73375123716181	7.59796949370444	0.00584340723758123	0.0199358938156361
ENSGALG00000028851	RAB8A	RAB8A, member RAS oncogene family [Source:NCBI gene;Acc:428352]	28	4524693	4537499	-1	protein_coding	0.546516302012733	6.39834289103314	54.848200819958	1.30207907632752e-13	2.87743400818058e-12
ENSGALG00000028866	COASY	Coenzyme A synthase [Source:HGNC Symbol;Acc:HGNC:29932]	27	7783216	7791377	1	protein_coding	-0.570610952858367	1.38788132939403	1.31045498878918	0.25231229369319	0.378260344837414
ENSGALG00000028872	TPT1	tumor protein, translationally-controlled 1 [Source:NCBI gene;Acc:396363]	1	169085035	169089257	-1	protein_coding	0.0258465542598761	11.8566279252569	4.84167133717616	0.0277799586067255	0.0693530347364556
ENSGALG00000028876	SNN	stannin [Source:NCBI gene;Acc:416429]	14	1313219	1317821	-1	protein_coding	0.311001495062844	3.1740821559261	1.7962466418619	0.180166920710565	0.295418737165109
ENSGALG00000028879	MRPS33	mitochondrial ribosomal protein S33 [Source:NCBI gene;Acc:418119]	1	57013385	57019526	-1	protein_coding	-0.0145334583584111	7.72844106125481	0.0953141174503447	0.757527038775404	0.838314311844187
ENSGALG00000028897	WDR25	WD repeat domain 25 [Source:NCBI gene;Acc:428908]	5	48778158	48850687	1	protein_coding	-0.0752088997149438	1.79554456012578	0.0343438195591981	0.852977380861664	0.903252484484363
ENSGALG00000028900	CENPT	centromere protein T [Source:NCBI gene;Acc:415654]	11	860584	882868	-1	protein_coding	0.190480249056719	5.0861159297489	2.68703492438242	0.101167912567151	0.189656725601537
ENSGALG00000028906	FEM1B	fem-1 homolog B [Source:NCBI gene;Acc:415559]	10	19587135	19594243	1	protein_coding	0.000153518491697264	4.99718233978027	1.63699468647138e-06	0.998979146133863	0.999246760686909
ENSGALG00000028908	HOXA6	homeobox A6 [Source:NCBI gene;Acc:420630]	2	32626024	32628685	-1	protein_coding	0.33248280031334	5.32210917408257	9.66574527201393	0.00187735587657597	0.00762298756689069
ENSGALG00000028928	LCAT	lecithin-cholesterol acyltransferase [Source:NCBI gene;Acc:396136]	11	1034930	1041693	-1	protein_coding	0.0369841022802386	1.35814146775633	0.00556357586336986	0.940541422758918	0.960304741163047
ENSGALG00000028935	BCL10	B-cell CLL/lymphoma 10 [Source:NCBI gene;Acc:424528]	8	16678843	16686682	1	protein_coding	0.210870437818588	4.45620685383538	2.1080669917825	0.146524300356074	0.250188371428667
ENSGALG00000028937	TIMM13	translocase of inner mitochondrial membrane 13 [Source:NCBI gene;Acc:100859352]	28	723124	723863	-1	protein_coding	0.177031259608095	9.02034321024592	32.6772027545043	1.08805917335168e-08	1.39614761311792e-07
ENSGALG00000028940	NUDT14	nudix hydrolase 14 [Source:NCBI gene;Acc:423501]	5	52393790	52445216	-1	protein_coding	-0.454142764378638	5.10396501768612	14.9766967943156	0.00010884707430277	0.000651263274658359
ENSGALG00000028942	ZBTB25	zinc finger and BTB domain containing 25 [Source:NCBI gene;Acc:423505]	5	53091329	53095078	1	protein_coding	0.152260784258444	3.35815150985288	0.493724217339258	0.482270703152928	0.605743011953786
ENSGALG00000028949	CORO6	coronin 6 [Source:NCBI gene;Acc:100857679]	19	6226609	6231302	-1	protein_coding	0.0992693154583631	1.13073078246841	0.0319029429120183	0.858240840613702	0.904319394918265
ENSGALG00000028958	NOL9	nucleolar protein 9 [Source:NCBI gene;Acc:770191]	21	584539	589045	1	protein_coding	-0.157075596287636	4.58050203904986	1.26335605425224	0.261016790029446	0.384844580671584
ENSGALG00000028960	NEU3	neuraminidase 3 [Source:NCBI gene;Acc:430542]	1	196009412	196013046	1	protein_coding	0.19773805121651	3.12192045794304	0.697731849023708	0.403546876947951	0.53126911723719
ENSGALG00000028967	DNAJC27	DnaJ heat shock protein family (Hsp40) member C27 [Source:NCBI gene;Acc:402783]	3	105433631	105441373	1	protein_coding	0.0706717932391074	2.00199720588557	0.0364473024282357	0.848594721721831	0.903252484484363
ENSGALG00000028971	NKIRAS2	NFKB inhibitor interacting Ras like 2 [Source:NCBI gene;Acc:420032]	27	7577987	7580140	1	protein_coding	-0.212005924909261	6.04568331401956	6.40462818764904	0.011382326031784	0.0347685385612513
ENSGALG00000028978	BTBD19	BTB domain containing 19 [Source:NCBI gene;Acc:100858105]	8	21144107	21149996	1	protein_coding	0.361193857373706	1.52807048897721	0.626327731194934	0.428705534476656	0.555470797476087
ENSGALG00000028979	FN3KRP	fructosamine 3 kinase related protein [Source:NCBI gene;Acc:417336]	18	3353300	3359663	-1	protein_coding	0.037472572814067	5.05396474877526	0.101339279049738	0.750228328081555	0.833409988345765
ENSGALG00000028982	CMPK2	cytidine/uridine monophosphate kinase 2 [Source:NCBI gene;Acc:421921]	3	94980479	94986009	-1	protein_coding	0.711856371646456	1.41704586490102	2.16823365230054	0.140887977588177	0.242704761680392
ENSGALG00000028983	HOXA9	homeobox A9 [Source:NCBI gene;Acc:396096]	2	32643254	32645922	-1	protein_coding	0.124714868157629	6.45714261166678	2.98101499216015	0.084246425605762	0.163617832008297
ENSGALG00000028991	RNP	renal natriuretic peptide [Source:NCBI gene;Acc:100526659]	21	5573634	5574374	1	protein_coding	-2.23838025544043	-0.0568988385323377	2.48083117852259	0.115241337468191	0.208015684708672
ENSGALG00000028994	SAP30L	SAP30 like [Source:HGNC Symbol;Acc:HGNC:25663]	13	12851689	12857517	-1	protein_coding	-0.349926460920472	3.30453344035285	2.44769090018847	0.117697894390695	0.211667010340935
ENSGALG00000028996	SIGMAR1	sigma non-opioid intracellular receptor 1 [Source:NCBI gene;Acc:100859748]	Z	7940896	7943905	-1	protein_coding	0.462812012613686	5.68326806322187	24.0542668921854	9.36584886301445e-07	8.8236155077873e-06
ENSGALG00000028998	XPA	XPA, DNA damage recognition and repair factor [Source:NCBI gene;Acc:395659]	Z	70935594	70942308	1	protein_coding	0.187692445108115	7.64385446449754	15.0803697027211	0.000103029147433922	0.000620253948116775
ENSGALG00000029000	HYAL3	hyaluronoglucosaminidase 3 [Source:NCBI gene;Acc:100859903]	12	3640843	3643608	-1	protein_coding	-0.102936523124841	4.32775178880135	0.454176546330149	0.500358223177259	0.623705584601179
ENSGALG00000029001	YRDC	yrdC N6-threonylcarbamoyltransferase domain containing [Source:NCBI gene;Acc:419610]	23	3716700	3719411	1	protein_coding	-0.0814135183182488	6.70605591477521	1.49636307894642	0.22123181072941	0.340602392943625
ENSGALG00000029006	SYPL1	synaptophysin like 1 [Source:NCBI gene;Acc:417708]	1	14331311	14337554	-1	protein_coding	0.528928767619053	2.6435673934265	3.44347830171303	0.0635018717071772	0.132506334201493
ENSGALG00000029011	SLC35F1	solute carrier family 35 member F1 [Source:NCBI gene;Acc:770279]	3	63360401	63592181	1	protein_coding	0.66679258990396	0.165497874558115	0.381628753443911	0.536732841570374	0.655430439848302
ENSGALG00000029017	ZNRF1	zinc and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:18452]	11	1950400	1961281	1	protein_coding	-1.57522729982851	0.473610524769165	3.00237222845823	0.0831426960227033	0.161913919794499
ENSGALG00000029020	PLPP4	phospholipid phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:23531]	6	31489421	31522011	1	protein_coding	1.75556253431262	0.165500239603116	2.4108011989136	0.120500679032624	0.214837159462877
ENSGALG00000029022	NPAS3	neuronal PAS domain protein 3 [Source:NCBI gene;Acc:423315]	5	35296092	35889962	1	protein_coding	0.846603279694806	2.52810232812561	7.93390689241598	0.00485169273636951	0.0171839526825222
ENSGALG00000029024	TCF21	transcription factor 21 [Source:NCBI gene;Acc:421697]	3	56360381	56362566	-1	protein_coding	0.473078409244588	6.03905230832146	32.1538647102009	1.42433084406676e-08	1.780828086761e-07
ENSGALG00000029034	CTXN3	cortexin 3 [Source:NCBI gene;Acc:100859328]	Z	56727652	56728388	1	protein_coding	3.27124148257853	0.0951121621475011	6.17430001126889	0.0129619183770434	0.0375941840106969
ENSGALG00000029047	TMEM204	transmembrane protein 204 [Source:NCBI gene;Acc:416759]	14	14114192	14142038	-1	protein_coding	0.470607325656598	2.50111696717959	2.43873665433057	0.118371525378977	0.212771578672839
ENSGALG00000029066		discoidin, CUB and LCCL domain-containing protein 1-like [Source:NCBI gene;Acc:419584]	23	2392658	2412254	1	protein_coding	0.680293603038141	2.77321157637444	6.26851175742295	0.0122902329876844	0.0370362239864564
ENSGALG00000029072	NTN3	netrin 1 [Source:NCBI gene;Acc:396387]	14	14359154	14386623	-1	protein_coding	3.34865535987951	0.680085981239395	14.1006483875144	0.000173284039626302	0.000971838425893724
ENSGALG00000029077	CBL	Cbl proto-oncogene [Source:NCBI gene;Acc:374038]	24	4255942	4287074	-1	protein_coding	0.205868439838676	0.773179766997008	0.0918216126349471	0.76187400095044	0.841219937565419
ENSGALG00000029083	NXPH2	neurexophilin 2 [Source:NCBI gene;Acc:101750235]	7	31427110	31457806	-1	protein_coding	-0.245963759757658	0.580531022594719	0.100563185099312	0.751154833853956	0.833409988345765
ENSGALG00000029095	PDZD8	PDZ domain containing 8 [Source:NCBI gene;Acc:428984]	6	30113636	30163671	-1	protein_coding	0.21690206355385	2.86065298671935	0.687772684555672	0.406923008014627	0.534992423317064
ENSGALG00000029102	PXYLP1	2-phosphoxylose phosphatase 1 [Source:NCBI gene;Acc:424815]	9	6951131	7048776	1	protein_coding	1.0261951071625	4.40270775422303	46.5633541522061	8.87036811425385e-12	1.63409525809754e-10
ENSGALG00000029135	YEATS4	YEATS domain containing 4 [Source:NCBI gene;Acc:771226]	1	35544311	35549594	1	protein_coding	0.0329161632910623	5.77741739353699	0.129631484354044	0.718814434879749	0.807116260387717
ENSGALG00000029140	CRABP2	cellular retinoic acid binding protein 2 [Source:NCBI gene;Acc:100857929]	25	2633647	2636309	1	protein_coding	0.936303529070647	0.52807110377416	1.34639262712319	0.24590975395978	0.370261550039452
ENSGALG00000029142	ORMDL3	ORMDL sphingolipid biosynthesis regulator 3 [Source:NCBI gene;Acc:426131]	27	7109348	7115931	1	protein_coding	-0.0668578731919801	2.51464186257294	0.0494691730887533	0.823989539522294	0.886375373076121
ENSGALG00000029145	DCUN1D2	defective in cullin neddylation 1 domain containing 2 [Source:NCBI gene;Acc:418740]	1	138728119	138751839	1	protein_coding	-0.157779657022718	4.2119476492661	0.979217311441606	0.322392115772468	0.449383959777813
ENSGALG00000029151	ISLR2	immunoglobulin superfamily containing leucine rich repeat 2 [Source:NCBI gene;Acc:429941]	10	3060233	3063299	-1	protein_coding	0.047133902138526	4.5997362105269	0.116298467790276	0.733084300924468	0.819881848581566
ENSGALG00000029152	IMP4	IMP4 homolog, U3 small nucleolar ribonucleoprotein [Source:NCBI gene;Acc:100857200]	9	3603751	3609256	-1	protein_coding	0.156626069271921	6.87858270375407	6.27216324940101	0.0122649313546035	0.0369911156271952
ENSGALG00000029166	UBTD1	ubiquitin domain containing 1 [Source:NCBI gene;Acc:431558]	6	23282276	23286288	-1	protein_coding	-1.05603956632564	0.0951041975620118	0.766224863149491	0.381387460733621	0.509602247012534
ENSGALG00000029168		transmembrane protein 27 [Source:NCBI gene;Acc:418622]	1	123281269	123301148	1	protein_coding	0.211665745048934	1.29674382440585	0.172133407067884	0.6782226997907	0.774082018677164
ENSGALG00000029172	NDUFC2	NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 2, 14.5kDa [Source:NCBI gene;Acc:404751]	1	194303527	194307071	1	protein_coding	0.163631116136718	9.38836008383572	35.0267969634654	3.2519903747021e-09	4.42106033218994e-08
ENSGALG00000029175	EFNB2	ephrin B2 [Source:NCBI gene;Acc:395625]	1	142513096	142555148	1	protein_coding	-1.09074126206835	0.860632575729861	2.57298343055919	0.108702548961744	0.201086194912611
ENSGALG00000029190	MBNL1	muscleblind like splicing regulator 1 [Source:NCBI gene;Acc:425033]	9	23532039	23579253	-1	protein_coding	0.244905923829793	5.88704952334203	7.77207905452002	0.00530599440951888	0.0184746790067222
ENSGALG00000029195	STK32A	serine/threonine kinase 32A [Source:NCBI gene;Acc:416351]	13	18677413	18699290	1	protein_coding	0.44140904413035	0.528068462356986	0.305731638520324	0.580311310661812	0.690435218391373
ENSGALG00000029197	KIRREL3	kin of IRRE like 3 (Drosophila) [Source:NCBI gene;Acc:419719]	24	484288	720481	-1	protein_coding	0.175047207677971	0.0951064565817351	0.0229586673115172	0.879564606260131	0.918906618364659
ENSGALG00000029198	YDJC	YdjC homolog (bacterial) [Source:NCBI gene;Acc:771088]	15	657677	671955	-1	protein_coding	0.830417343745769	0.631164588327247	1.22780590452017	0.267834162105288	0.386841456605133
ENSGALG00000029199	WDR55	WD repeat domain 55 [Source:NCBI gene;Acc:100858589]	13	1592674	1594660	-1	protein_coding	-0.0807762427304948	6.04225852769019	0.933850394745376	0.333864397068951	0.462015671243465
ENSGALG00000029203	TNNT1	troponin T1, slow skeletal type [Source:NCBI gene;Acc:396009]	KZ626836.1	67970	70668	-1	protein_coding	0.048078960831197	2.16549499769523	0.0193420341352155	0.889390376194462	0.926485309572136
ENSGALG00000029211	FKBP6	FK506 binding protein 6 [Source:NCBI gene;Acc:417460]	19	486460	494227	-1	protein_coding	3.27124148257853	0.0951121621475011	6.17430001126889	0.0129619183770434	0.0375941840106969
ENSGALG00000029220	PCSK7	proprotein convertase subtilisin/kexin type 7 [Source:NCBI gene;Acc:395455]	24	5239297	5255186	-1	protein_coding	0.0682447092324945	3.18257290778216	0.0867917469917332	0.768296107707953	0.845980506898348
ENSGALG00000029223	THOC5	THO complex 5 [Source:NCBI gene;Acc:417019]	15	11393540	11405772	1	protein_coding	0.0521389899169694	6.34781020339572	0.482556046265899	0.487266808237493	0.610860922198048
ENSGALG00000029235	CPNE4	copine 4 [Source:NCBI gene;Acc:420687]	2	41858803	42075903	-1	protein_coding	-0.550944567792071	3.49423022025528	6.86667958713576	0.00878176694624467	0.02808700923248
ENSGALG00000029244	SMAP2	small ArfGAP2 [Source:NCBI gene;Acc:419641]	23	5030789	5043661	1	protein_coding	0.442879557849991	6.35844405072795	35.134873861195	3.07641753468722e-09	4.19298532011938e-08
ENSGALG00000029247	SMARCD1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 [Source:NCBI gene;Acc:426882]	33	5786099	5793178	-1	protein_coding	-0.250364859610201	5.08599025925972	4.56447429083037	0.0326416910379478	0.0783750864626781
ENSGALG00000029260	H-RAS	HRas proto-oncogene, GTPase [Source:NCBI gene;Acc:396229]	5	16217236	16252397	1	protein_coding	-0.176310322711894	7.32705514211651	10.6384799163366	0.00110758673676335	0.00481014215642474
ENSGALG00000029264	PI15	peptidase inhibitor 15 [Source:NCBI gene;Acc:374241]	2	118380780	118403137	1	protein_coding	-1.8788651277208	0.580523727403472	4.67755249067942	0.0305592580384918	0.0750018152007889
ENSGALG00000029266	ZDHHC3	zinc finger DHHC-type containing 3 [Source:NCBI gene;Acc:420705]	2	43070481	43097452	1	protein_coding	-0.40213949999854	4.32000808594212	6.76186202136697	0.00931265363635319	0.0293738326151052
ENSGALG00000029268	CIAPIN1	cytokine induced apoptosis inhibitor 1 [Source:NCBI gene;Acc:415637]	11	568047	581354	1	protein_coding	0.0695559731627746	6.67561031300961	1.07535224934689	0.29973962118852	0.424193376145039
ENSGALG00000029270	GATA3	GATA binding protein 3 [Source:NCBI gene;Acc:419106]	1	4968059	4987014	1	protein_coding	-2.61375897775265	0.902444412346754	11.3856245306648	0.000740146642403591	0.00341610334876814
ENSGALG00000029276	PPP1R9B	neurabin-2-like [Source:NCBI gene;Acc:100859037]	27	5565869	5575947	1	protein_coding	3.27124185558143	0.0951123345238224	6.17430116452765	0.0129619099279403	0.0375941840106969
ENSGALG00000029287	TMEM67	transmembrane protein 67 [Source:NCBI gene;Acc:420224]	2	125754778	125783224	1	protein_coding	1.0328615137971	0.232613363204807	1.01715702238451	0.313194321901238	0.438439611586181
ENSGALG00000029292	PCNA	proliferating cell nuclear antigen [Source:NCBI gene;Acc:373984]	22	479245	482505	1	protein_coding	0.332863726321335	8.21250865559762	69.0023282947942	9.83472667183678e-17	2.77960432777703e-15
ENSGALG00000029295	AZIN1	antizyme inhibitor 1 [Source:NCBI gene;Acc:420254]	2	129117614	129143181	-1	protein_coding	0.0585212280302243	6.46758143938278	0.66008796960227	0.416528888420371	0.544157676880523
ENSGALG00000029296	MPI	mannose phosphate isomerase [Source:NCBI gene;Acc:769765]	10	2855486	2858068	-1	protein_coding	-0.33492765676084	3.97770516711414	3.68391602534569	0.054939671916638	0.117517319249332
ENSGALG00000029298	F5	coagulation factor V [Source:NCBI gene;Acc:374052]	1	84730514	84766850	1	protein_coding	0.752068126538877	0.727380420543068	1.14474520058336	0.284651871022876	0.406537379625756
ENSGALG00000029301	BMP2	bone morphogenetic protein 2 [Source:NCBI gene;Acc:378779]	3	15202203	15229780	-1	protein_coding	-0.296329152641452	2.71567858670361	1.12416879103782	0.289022572983207	0.412121937578285
ENSGALG00000029304	SMARCD2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2 [Source:NCBI gene;Acc:428275]	27	4124013	4130530	-1	protein_coding	-0.547026740800881	5.03277976226852	20.490664088666	5.99228160698448e-06	4.93914846193502e-05
ENSGALG00000029308	PNPLA3	patatin like phospholipase domain containing 3 [Source:NCBI gene;Acc:418233]	1	69044299	69089535	1	protein_coding	0.332083882252441	1.77318620755154	0.661685296192867	0.415965600134053	0.543554026699079
ENSGALG00000029319	UQCRB	ubiquinol-cytochrome c reductase binding protein [Source:NCBI gene;Acc:420236]	2	126714498	126720504	-1	protein_coding	0.0113027349377268	8.6510781564718	0.105135838040779	0.745751367302605	0.830147493183632
ENSGALG00000029322	FBXO39	F-box protein 39 [Source:NCBI gene;Acc:776097]	19	10039242	10045919	1	protein_coding	-1.32670496839093	1.58050909251435	7.65908476524641	0.00564871526590325	0.0193887996549781
ENSGALG00000029332	C5H15orf57	chromosome 5 C15orf57 homolog [Source:NCBI gene;Acc:423009]	5	1124770	1132730	-1	protein_coding	-0.192228678132809	5.56263383867771	3.77005283689152	0.0521779845790449	0.11521207943646
ENSGALG00000029341	PPP6R2	protein phosphatase 6, regulatory subunit 2 [Source:NCBI gene;Acc:430580]	1	1142788	1201181	1	protein_coding	1.58716199166148	1.16551350706861	7.72009235232092	0.00546096027326615	0.0188463450540646
ENSGALG00000029343	TGM2	transglutaminase 2 [Source:NCBI gene;Acc:396432]	32	67698	70052	1	protein_coding	0.189425689078797	7.65232176221185	15.4467778057611	8.48615021354506e-05	0.000526219707237148
ENSGALG00000029346		histidyl-tRNA synthetase 2, mitochondrial [Source:NCBI gene;Acc:768802]	13	1571184	1576508	1	protein_coding	1.13881697429443	2.58058534405119	14.6159194055642	0.000131796483446597	0.000766789941612378
ENSGALG00000029354	GMIP	GEM interacting protein [Source:NCBI gene;Acc:426010]	30	437446	458592	-1	protein_coding	-1.70249738609123	0.232605973978907	2.3389289102635	0.126176283975039	0.222884244204008
ENSGALG00000029360		pM5 protein [Source:NCBI gene;Acc:416602]	14	8116712	8141697	1	protein_coding	0.357562343258217	3.08608493960546	2.22092452148649	0.136151506977626	0.236574532428361
ENSGALG00000029367	CYBA	cytochrome b-245 alpha chain [Source:NCBI gene;Acc:100859840]	11	18419385	18421364	-1	protein_coding	0.236277997891067	5.72164741567957	6.44955264375933	0.011098028314779	0.0340743463919432
ENSGALG00000029379	BRD1	bromodomain containing 1 [Source:NCBI gene;Acc:417731]	1	18927212	18992907	-1	protein_coding	-0.0806837928262973	6.56752811665514	1.33697838294703	0.247567540164834	0.372235108689671
ENSGALG00000029382	BARX2	BARX homeobox 2 [Source:NCBI gene;Acc:395714]	24	1375288	1401419	1	protein_coding	0.213384209341141	1.58053815202135	0.229485341566822	0.631905702779841	0.736561133391947
ENSGALG00000029383	SLC25A11	solute carrier family 25 member 11 [Source:NCBI gene;Acc:107049718]	KZ626834.1	152063	158251	1	protein_coding	0.475530329502473	2.31235490706986	2.13838379257542	0.143653164836059	0.246419899431284
ENSGALG00000029390	C15H12ORF65	chromosome 15 open reading frame, human C12orf65 [Source:NCBI gene;Acc:416827]	15	5354761	5356086	-1	protein_coding	-0.146026003662767	6.29565988648528	3.62305592550074	0.0569841115885914	0.120926567567965
ENSGALG00000029392	GABRB3	gamma-aminobutyric acid type A receptor beta3 subunit [Source:NCBI gene;Acc:396290]	1	132652407	132762481	1	protein_coding	2.26222538510498	0.580545413870311	7.10275112639458	0.00769657279381404	0.0250033853011382
ENSGALG00000029393	HOXC10	homeobox C10 [Source:NCBI gene;Acc:770471]	33	7585953	7590530	1	protein_coding	1.54429084216669	2.09514954703621	17.2730677337756	3.23743123276849e-05	0.000225779295064504
